	Event	Transcript Name	Link
	WWDC20	Inspect, modify, and construct PencilKit drawings	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10148/eng_cf4101824679/wwdc2020-10148-transcript-eng.json
	WWDC20	Introducing StoreKit Testing in Xcode	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10659/eng_86f69f4be7d4/wwdc2020-10659-transcript-eng.json
	WWDC20	Introduction to SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10119/eng_bad14ffdb1da/wwdc2020-10119-transcript-eng.json
	WWDC20	Lists in UICollectionView	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10026/eng_d6fa0bd1a0cd/wwdc2020-10026-transcript-eng.json
	WWDC20	Make your app visually accessible	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10020/eng_cd906ba371bc/wwdc2020-10020-transcript-eng.json
	WWDC20	Meet Nearby Interaction	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10668/eng_7c8e97b13631/wwdc2020-10668-transcript-eng.json
	WWDC20	Meet Safari Web Extensions	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10665/eng_d9c357de2503/wwdc2020-10665-transcript-eng.json
	WWDC20	Meet Scribble for iPad	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10106/eng_e22246ac2910/wwdc2020-10106-transcript-eng.json
	WWDC20	Meet WidgetKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10028/eng_5c56a14863bb/wwdc2020-10028-transcript-eng.json
	WWDC20	Modern cell configuration	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10027/eng_1c9cb493b4f4/wwdc2020-10027-transcript-eng.json
	WWDC20	One-tap account security upgrades	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10666/eng_50a37fe38c6c/wwdc2020-10666-transcript-eng.json
	WWDC20	Optimize the Core Image pipeline for your video app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10008/eng_187e7eb8c7bd/wwdc2020-10008-transcript-eng.json
	WWDC20	Port your Mac app to Apple silicon	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10214/eng_545f58ec01c9/wwdc2020-10214-transcript-eng.json
	WWDC20	Record stereo audio with AVAudioSession	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10226/eng_c0a6ebdfb6ae/wwdc2020-10226-transcript-eng.json
	WWDC20	Support multiple users in your tvOS app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10645/eng_8cf96d643e7c/wwdc2020-10645-transcript-eng.json
	WWDC20	Swan's Quest, Chapter 1: Voices in the dark	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10681/eng_d95f26640819/wwdc2020-10681-transcript-eng.json
	WWDC20	Swift packages: Resources and localization	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10169/eng_5798dd5fb995/wwdc2020-10169-transcript-eng.json
	WWDC20	Use model deployment and security with Core ML	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10152/eng_fd543e7a9bfc/wwdc2020-10152-transcript-eng.json
	WWDC20	What's new in App Store Connect	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10651/eng_e770c57fb50f/wwdc2020-10651-transcript-eng.json
	WWDC20	What's new in HealthKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10182/eng_29ea3f93ed41/wwdc2020-10182-transcript-eng.json
	WWDC20	What's new in Low-Latency HLS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10228/eng_84f13c21a4ad/wwdc2020-10228-transcript-eng.json
	WWDC20	What's new in Mac Catalyst	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10143/eng_8f96fa9e9e46/wwdc2020-10143-transcript-eng.json
	WWDC20	What's new in PencilKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10107/eng_008923d42da0/wwdc2020-10107-transcript-eng.json
	WWDC20	What's new in RealityKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10612/eng_ba46c4e47611/wwdc2020-10612-transcript-eng.json
	WWDC20	What's new in SiriKit and Shortcuts	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10068/eng_7997999e4ad4/wwdc2020-10068-transcript-eng.json
	WWDC20	What's new in Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10170/eng_523162c05e86/wwdc2020-10170-transcript-eng.json
	WWDC20	What's new in SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10041/eng_fe6cc4d0bd9a/wwdc2020-10041-transcript-eng.json
	WWDC20	What's new in education	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10658/eng_1487d966b62e/wwdc2020-10658-transcript-eng.json
	WWDC20	What's new in location	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10660/eng_ea1c3839207c/wwdc2020-10660-transcript-eng.json
	WWDC20	What's new in managing Apple devices	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10639/eng_fcbe60484b68/wwdc2020-10639-transcript-eng.json
	WWDC20	iPad and iPhone apps on Apple silicon Macs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10114/eng_40af38c5a925/wwdc2020-10114-transcript-eng.json
	WWDC20	Accelerate your app with CarPlay	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10635/eng_ef46afea95dd/wwdc2020-10635-transcript-eng.json
	WWDC20	Add custom views and modifiers to the Xcode Library	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10649/eng_12360f7aa47d/wwdc2020-10649-transcript-eng.json
	WWDC20	Advancements in Game Controllers	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10614/eng_98e4c0d4409d/wwdc2020-10614-transcript-eng.json
	WWDC20	App essentials in SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10037/eng_b2f2a97838a5/wwdc2020-10037-transcript-eng.json
	WWDC20	Bring your Metal app to Apple silicon Macs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10631/eng_bcdf530abf10/wwdc2020-10631-transcript-eng.json
	WWDC20	Broaden your reach with Siri Event Suggestions	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10197/eng_4d3e93985e9f/wwdc2020-10197-transcript-eng.json
	WWDC20	Build GPU binaries with Metal	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10615/eng_563ab32df3e4/wwdc2020-10615-transcript-eng.json
	WWDC20	Build an Endpoint Security app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10159/eng_a651a2d8a67f/wwdc2020-10159-transcript-eng.json
	WWDC20	Build for iPad	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10105/eng_c9ac26ca5985/wwdc2020-10105-transcript-eng.json
	WWDC20	Build for the iPadOS pointer	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10093/eng_aee4d8a5c591/wwdc2020-10093-transcript-eng.json
	WWDC20	Build with iOS pickers, menus and actions	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10052/eng_d59aad5a2bb9/wwdc2020-10052-transcript-eng.json
	WWDC20	Create App Clips for other businesses	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10118/eng_7cf5431ef682/wwdc2020-10118-transcript-eng.json
	WWDC20	Create a seamless speech experience in your apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10022/eng_ad908af3d549/wwdc2020-10022-transcript-eng.json
	WWDC20	Create complications for Apple Watch	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10046/eng_fef74aec4ccf/wwdc2020-10046-transcript-eng.json
	WWDC20	Custom app distribution with Apple Business Manager	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10667/eng_91e6636365ed/wwdc2020-10667-transcript-eng.json
	WWDC20	Design for Game Center	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10145/eng_fc39238bc33b/wwdc2020-10145-transcript-eng.json
	WWDC20	Design for intelligence: Apps, evolved	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10086/eng_00d3f0aea7bc/wwdc2020-10086-transcript-eng.json
	WWDC20	Design for intelligence: Discover new opportunities	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10088/eng_41c11a00890a/wwdc2020-10088-transcript-eng.json
	WWDC20	"Design for intelligence: Make friends with ""The System"""	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10087/eng_d412d9f716f6/wwdc2020-10087-transcript-eng.json
	WWDC20	Design for intelligence: Meet people where they are	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10200/eng_80bb6fd990a4/wwdc2020-10200-transcript-eng.json
	WWDC20	Design great App Clips	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10172/eng_4f3f0c71a03e/wwdc2020-10172-transcript-eng.json
	WWDC20	Design with iOS pickers, menus and actions	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10205/eng_e252f3b89d56/wwdc2020-10205-transcript-eng.json
	WWDC20	Discover Core Image debugging techniques	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10089/eng_081421367e7a/wwdc2020-10089-transcript-eng.json
	WWDC20	Discover HLS Blocking Preload Hints	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10229/eng_1ddce9a698ce/wwdc2020-10229-transcript-eng.json
	WWDC20	Edit and play back HDR video with AVFoundation	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10009/eng_ff646bf370e7/wwdc2020-10009-transcript-eng.json
	WWDC20	Enable encrypted DNS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10047/eng_8d9591872d36/wwdc2020-10047-transcript-eng.json
	WWDC20	Evaluate and optimize voice interaction for your app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10071/eng_658dc50b3cc4/wwdc2020-10071-transcript-eng.json
	WWDC20	Explore Computer Vision APIs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10673/eng_9851345b4b9f/wwdc2020-10673-transcript-eng.json
	WWDC20	Explore Packages and Projects with Xcode Playgrounds	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10096/eng_3e55cdc0dcd0/wwdc2020-10096-transcript-eng.json
	WWDC20	Explore logging in Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10168/eng_d92022081999/wwdc2020-10168-transcript-eng.json
	WWDC20	Explore the new system architecture of Apple silicon Macs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10686/eng_c75a6f5f94b1/wwdc2020-10686-transcript-eng.json
	WWDC20	Export HDR media in your app with AVFoundation	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10010/eng_105bef51a82b/wwdc2020-10010-transcript-eng.json
	WWDC20	Get your test results faster	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10221/eng_414a5d290547/wwdc2020-10221-transcript-eng.json
	WWDC20	Handle interruptions and alerts in UI tests	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10220/eng_6942b87b33e9/wwdc2020-10220-transcript-eng.json
	WWDC20	Handle the Limited Photos Library in your app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10641/eng_bf92054a5ddb/wwdc2020-10641-transcript-eng.json
	WWDC20	Handle trackpad and mouse input	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10094/eng_2bd6ef098100/wwdc2020-10094-transcript-eng.json
	WWDC20	Harness Apple GPUs with Metal	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10602/eng_38694f123250/wwdc2020-10602-transcript-eng.json
	WWDC20	Introducing Car Keys	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10006/eng_a93f73a4ddb4/wwdc2020-10006-transcript-eng.json
	WWDC20	Leverage enterprise identity and authentication	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10139/eng_5504e8a8feb2/wwdc2020-10139-transcript-eng.json
	WWDC20	Master Picture in Picture on tvOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10176/eng_2ceff0b8d1fc/wwdc2020-10176-transcript-eng.json
	WWDC20	Meet Face ID and Touch ID for the web	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10670/eng_6156c162590b/wwdc2020-10670-transcript-eng.json
	WWDC20	Meet the new Photos picker	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10652/eng_4da712342998/wwdc2020-10652-transcript-eng.json
	WWDC20	Modernize PCI and SCSI drivers with DriverKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10210/eng_9682766c68b1/wwdc2020-10210-transcript-eng.json
	WWDC20	Optimize Metal Performance for Apple silicon Macs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10632/eng_3a586dc073c3/wwdc2020-10632-transcript-eng.json
	WWDC20	Optimize live streams with HLS Playlist Delta Updates	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10230/eng_58f0f0e03137/wwdc2020-10230-transcript-eng.json
	WWDC20	Secure your app: threat modeling and anti-patterns	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10189/eng_ba8f7ed6474b/wwdc2020-10189-transcript-eng.json
	WWDC20	Streamline your App Clip	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10120/eng_eec54ccb10dd/wwdc2020-10120-transcript-eng.json
	WWDC20	Support hardware keyboards in your app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10109/eng_c5eff5a285b5/wwdc2020-10109-transcript-eng.json
	WWDC20	Support local network privacy in your app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10110/eng_f7cd129493b9/wwdc2020-10110-transcript-eng.json
	WWDC20	Swan's Quest, Chapter 2: A time for tones	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10682/eng_7c34c262cf9d/wwdc2020-10682-transcript-eng.json
	WWDC20	Tap into Game Center: Dashboard, Access Point, and Profile	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10618/eng_d524bb1263ed/wwdc2020-10618-transcript-eng.json
	WWDC20	Tap into Game Center: Leaderboards, Achievements, and Multiplayer	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10619/eng_0769aeb709c4/wwdc2020-10619-transcript-eng.json
	WWDC20	Visually edit SwiftUI views	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10185/eng_1942f4296094/wwdc2020-10185-transcript-eng.json
	WWDC20	What's new for web developers	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10663/eng_f504ccac71ae/wwdc2020-10663-transcript-eng.json
	WWDC20	What's new in CareKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10151/eng_30d0b0665b8c/wwdc2020-10151-transcript-eng.json
	WWDC20	What's new in Wallet and Apple Pay	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10662/eng_481b25db2325/wwdc2020-10662-transcript-eng.json
	WWDC20	What's new in assessment	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10005/eng_740ea173601f/wwdc2020-10005-transcript-eng.json
	WWDC20	What's new in watchOS design	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10171/eng_f56e044ec75b/wwdc2020-10171-transcript-eng.json
	WWDC20	What’s new with in-app purchase	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10661/eng_34440c5b7e25/wwdc2020-10661-transcript-eng.json
	WWDC20	Widgets Code-along, part 1: The adventure begins	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10034/eng_61e1a8c95f18/wwdc2020-10034-transcript-eng.json
	WWDC20	Widgets Code-along, part 2: Alternate timelines	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10035/eng_6f91baa200e3/wwdc2020-10035-transcript-eng.json
	WWDC20	Widgets Code-along, part 3: Advancing timelines	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10036/eng_a2d59b6c6fb6/wwdc2020-10036-transcript-eng.json
	WWDC20	A conversation with Lisa Jackson and former Attorney General Eric Holder	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10970/eng_d3ecefa7f8b4/wwdc2020-10970-transcript-eng.json
	WWDC20	Adapt ad insertion to Low-Latency HLS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10232/eng_49968b085d94/wwdc2020-10232-transcript-eng.json
	WWDC20	App accessibility for Switch Control	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10019/eng_9f8041916d7f/wwdc2020-10019-transcript-eng.json
